                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.5788,                 1.1613,                 1.3888,                0.35143,                0.38471,                0.26156,                0.08844,                 2.4369,                 2.1502,                  2.224,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.5613,                 1.1732,                 1.3906,                0.32363,                0.39497,                0.24242,                0.07959,                 2.4972,                 2.1449,                 2.2283,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.4976,                 1.0621,                 1.3616,                0.34128,                0.37487,                0.25402,                0.08711,                 2.4463,                 2.2306,                  2.206,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.5259,                 1.1128,                 1.3521,                0.30487,                 0.4084,                0.23989,                0.07787,                 2.5486,                 2.2254,                 2.3056,               0.008416,               0.008416,               0.008416
                     58,                 1.5196,                  1.076,                 1.3436,                0.31947,                0.35159,                 0.2275,                0.07711,                  2.561,                 2.4073,                 2.3005,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.5247,                 1.0532,                 1.3687,                0.33495,                0.32994,                0.22906,                0.07449,                 2.5999,                 2.5571,                 2.3563,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.5021,                 1.0426,                 1.3695,                0.32913,                0.36178,                0.22006,                0.07484,                 2.5226,                 2.3529,                 2.2949,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.4939,                 1.0015,                 1.3127,                0.30834,                0.32739,                 0.2013,                0.06303,                 2.5779,                  2.387,                 2.3314,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.4508,                 1.0432,                 1.3412,                0.32898,                0.28025,                0.19509,                0.06083,                 2.5906,                 2.7702,                 2.3447,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.4695,                 1.0323,                 1.3611,                0.32646,                0.35287,                0.24634,                0.07996,                 2.5563,                 2.3402,                 2.3331,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.4364,                0.98582,                 1.3009,                0.34026,                0.33376,                0.23117,                0.07742,                 2.5399,                 2.4038,                 2.3173,               0.008218,               0.008218,               0.008218
